id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
67965,Male,Urban,High School,5L-10L,0,4,6372,1,A,Platinum,47040
9494,Male,Rural,Bachelor,5L-10L,1,7,0,1,A,Silver,33960
20048,Male,Urban,Bachelor,2L-5L,0,4,5857,1,A,Silver,46932
27838,Male,Rural,Bachelor,5L-10L,1,6,0,1,B,Platinum,31020
81888,Male,Urban,Bachelor,5L-10L,0,3,3097,1,B,Silver,31704
72253,Female,Urban,Bachelor,5L-10L,1,6,5931,1,A,Gold,34620
42349,Male,Urban,Bachelor,5L-10L,1,6,4951,1,A,Platinum,69948
38171,Male,Rural,High School,More than 10L,1,7,6685,1,B,Silver,35016
20866,Female,Urban,Bachelor,5L-10L,1,4,2174,1,A,Platinum,31476
12966,Female,Rural,Others,5L-10L,1,7,0,More than 1,B,Gold,59508
47235,Female,Urban,Bachelor,5L-10L,1,2,0,1,A,Platinum,53916
1846,Female,Urban,Bachelor,5L-10L,1,3,6103,1,A,Platinum,61116
47074,Male,Rural,High School,5L-10L,1,8,0,1,A,Platinum,66312
67529,Male,Rural,High School,5L-10L,1,6,3906,1,B,Silver,35448
62733,Male,Rural,Bachelor,5L-10L,1,3,2116,1,A,Gold,30768
5195,Male,Urban,High School,5L-10L,0,4,3735,More than 1,B,Platinum,90660
20858,Female,Urban,Bachelor,2L-5L,0,3,4087,1,A,Silver,33708
85002,Female,Urban,High School,More than 10L,1,2,0,1,A,Gold,32556
53843,Male,Urban,Bachelor,5L-10L,1,1,4444,1,C,Platinum,32724
58709,Male,Rural,Bachelor,More than 10L,1,1,6590,More than 1,A,Gold,96612
6117,Female,Rural,High School,More than 10L,0,1,0,1,B,Silver,59016
70933,Male,Rural,High School,More than 10L,1,5,0,1,A,Platinum,31368
43363,Female,Rural,Bachelor,2L-5L,1,6,0,1,B,Silver,53220
19501,Male,Rural,Bachelor,2L-5L,0,5,3416,1,B,Platinum,31092
20990,Male,Urban,Others,5L-10L,0,1,6124,1,A,Platinum,32676
29860,Female,Urban,Bachelor,5L-10L,0,7,6233,1,A,Platinum,49476
82823,Female,Rural,High School,More than 10L,0,6,5694,1,A,Gold,60372
85691,Female,Urban,Bachelor,2L-5L,1,8,0,1,B,Gold,40152
23545,Male,Urban,Bachelor,5L-10L,1,1,6368,1,A,Gold,56988
64412,Female,Urban,High School,5L-10L,1,7,7364,1,A,Gold,48888
8546,Male,Urban,High School,5L-10L,0,6,4079,1,A,Platinum,62112
1361,Male,Rural,Bachelor,5L-10L,1,3,0,1,C,Platinum,31632
68309,Male,Urban,High School,5L-10L,0,4,6032,1,A,Platinum,65664
18271,Male,Urban,Others,5L-10L,1,7,6644,1,B,Platinum,35652
2415,Male,Urban,Bachelor,More than 10L,1,0,6789,1,A,Platinum,55152
31624,Male,Urban,Bachelor,5L-10L,1,5,0,1,B,Platinum,61728
55269,Female,Urban,High School,More than 10L,0,8,5137,1,A,Platinum,31560
81485,Female,Urban,Bachelor,5L-10L,0,4,10456,1,A,Platinum,53292
29162,Male,Rural,Bachelor,More than 10L,0,5,0,1,A,Gold,46452
20216,Female,Urban,High School,2L-5L,0,8,3838,More than 1,A,Platinum,115584
46027,Female,Urban,High School,2L-5L,0,5,6579,1,B,Gold,30804
70763,Female,Urban,High School,5L-10L,0,6,2647,1,A,Platinum,32304
68264,Male,Urban,Others,More than 10L,1,5,5124,1,A,Platinum,43980
37385,Male,Urban,High School,5L-10L,0,3,6156,1,A,Platinum,52584
57555,Male,Rural,High School,5L-10L,1,7,2110,1,C,Silver,36144
19300,Male,Urban,Bachelor,More than 10L,0,1,0,1,A,Gold,33852
11167,Male,Rural,High School,5L-10L,1,6,0,1,A,Gold,30612
26686,Female,Urban,High School,2L-5L,1,7,4016,1,A,Platinum,44388
80441,Male,Rural,Bachelor,5L-10L,1,2,0,1,A,Silver,31872
51766,Male,Urban,Bachelor,5L-10L,1,4,10452,More than 1,A,Gold,106260
8879,Female,Rural,High School,5L-10L,0,4,0,1,A,Gold,69924
82056,Male,Urban,High School,5L-10L,1,7,3873,1,A,Platinum,65916
50830,Female,Urban,High School,5L-10L,0,1,5405,1,C,Platinum,54072
76955,Male,Urban,Bachelor,5L-10L,0,7,8046,1,A,Silver,50760
59913,Male,Rural,High School,5L-10L,1,5,0,1,B,Platinum,55188
77488,Male,Rural,High School,5L-10L,1,7,0,1,A,Platinum,40488
77358,Male,Urban,Bachelor,5L-10L,1,7,4267,1,A,Gold,34068
47631,Male,Rural,Bachelor,5L-10L,1,4,0,1,C,Gold,32160
43502,Female,Urban,High School,2L-5L,1,5,3634,1,A,Gold,62964
87273,Male,Urban,Bachelor,2L-5L,0,5,6350,1,A,Gold,29724
29457,Male,Rural,Bachelor,5L-10L,0,1,0,1,A,Silver,30336
71489,Male,Urban,High School,More than 10L,0,5,5411,1,A,Platinum,34608
233,Male,Urban,Bachelor,2L-5L,1,6,5460,1,B,Silver,58500
7883,Male,Rural,High School,More than 10L,0,2,0,1,A,Platinum,69324
28681,Male,Urban,Bachelor,5L-10L,1,2,3999,More than 1,B,Silver,77868
34492,Female,Rural,Bachelor,5L-10L,1,1,0,More than 1,B,Platinum,60480
27703,Female,Urban,High School,5L-10L,1,4,6844,1,A,Gold,31884
83686,Female,Urban,High School,2L-5L,1,1,4039,1,C,Silver,32976
71793,Male,Urban,Bachelor,2L-5L,0,6,2015,1,A,Platinum,31128
10560,Male,Urban,Bachelor,2L-5L,1,2,3706,1,A,Silver,33300
30540,Male,Urban,High School,5L-10L,1,3,3684,1,A,Gold,54084
33546,Female,Rural,Bachelor,More than 10L,1,2,0,More than 1,A,Platinum,67272
49522,Male,Urban,Bachelor,More than 10L,0,4,3194,More than 1,B,Silver,107004
25562,Male,Rural,Bachelor,5L-10L,1,1,2410,1,C,Platinum,29988
28391,Female,Rural,High School,More than 10L,0,2,0,1,B,Platinum,35232
19826,Female,Rural,High School,5L-10L,1,3,0,1,A,Platinum,67164
54229,Male,Urban,High School,5L-10L,1,6,2581,1,A,Platinum,32328
32506,Male,Urban,Bachelor,5L-10L,1,0,3826,1,A,Silver,70044
58207,Female,Rural,High School,5L-10L,1,4,0,1,A,Silver,64092
70679,Female,Urban,High School,5L-10L,0,6,3788,More than 1,A,Gold,105672
56857,Female,Rural,Bachelor,5L-10L,1,2,0,1,A,Platinum,30492
38594,Male,Urban,Bachelor,5L-10L,1,7,4336,1,A,Platinum,96384
23996,Female,Urban,High School,5L-10L,1,8,5815,1,A,Platinum,61008
78761,Female,Rural,High School,5L-10L,1,2,2976,More than 1,B,Silver,72072
39406,Male,Rural,High School,5L-10L,1,6,2394,1,C,Gold,35568
24491,Male,Urban,Bachelor,5L-10L,0,6,4072,More than 1,A,Platinum,97680
46935,Female,Urban,Bachelor,5L-10L,0,1,8117,1,A,Platinum,55596
51593,Male,Urban,Bachelor,2L-5L,0,6,4656,1,A,Gold,34812
64028,Male,Rural,High School,5L-10L,1,1,3258,1,A,Silver,36924
72961,Male,Rural,High School,5L-10L,1,4,0,1,A,Gold,36312
86302,Male,Urban,Bachelor,5L-10L,1,1,9908,1,A,Gold,47076
67141,Female,Urban,High School,5L-10L,1,5,4251,More than 1,A,Platinum,97056
86352,Male,Urban,High School,5L-10L,0,8,4605,1,A,Platinum,98328
31112,Male,Urban,Bachelor,5L-10L,1,4,0,1,A,Silver,58452
7496,Male,Rural,Bachelor,5L-10L,1,6,12809,1,B,Platinum,63912
53781,Female,Urban,Bachelor,5L-10L,1,1,6149,1,A,Gold,66060
4341,Female,Rural,Others,2L-5L,1,6,0,More than 1,B,Platinum,60492
84402,Male,Rural,High School,More than 10L,0,3,0,1,A,Silver,31860
31829,Male,Urban,Bachelor,2L-5L,1,6,2202,1,B,Platinum,61512
33859,Male,Urban,Bachelor,5L-10L,1,2,2559,1,B,Silver,56640
63535,Male,Urban,Others,2L-5L,1,5,3467,1,A,Gold,28344
33636,Female,Rural,Bachelor,5L-10L,0,7,0,1,B,Silver,36228
85069,Female,Urban,High School,5L-10L,1,5,3733,1,A,Platinum,30288
8475,Male,Urban,Bachelor,5L-10L,1,4,5301,1,A,Gold,52116
87806,Male,Urban,Bachelor,2L-5L,1,4,6216,1,A,Silver,29328
73410,Female,Rural,High School,5L-10L,1,4,4413,1,C,Platinum,36828
81314,Male,Rural,Bachelor,2L-5L,1,6,0,1,C,Silver,35916
37495,Male,Urban,High School,5L-10L,1,3,4098,1,A,Platinum,33684
80843,Female,Rural,High School,More than 10L,1,4,0,1,B,Platinum,32460
42194,Male,Urban,Bachelor,More than 10L,0,6,6154,1,C,Platinum,37032
13354,Female,Urban,Bachelor,5L-10L,1,3,6820,1,A,Platinum,92844
73058,Male,Rural,High School,More than 10L,0,7,3046,1,C,Platinum,45624
30006,Male,Urban,High School,More than 10L,0,4,4521,More than 1,A,Platinum,90108
4517,Female,Rural,Bachelor,5L-10L,1,6,4074,1,B,Platinum,71304
2327,Male,Urban,Bachelor,2L-5L,1,3,11230,1,A,Silver,59448
29214,Female,Rural,Bachelor,5L-10L,1,3,2142,1,B,Silver,41256
3044,Female,Rural,High School,5L-10L,0,7,0,1,B,Platinum,32628
66655,Female,Urban,Bachelor,5L-10L,0,7,4011,1,A,Platinum,30204
62203,Female,Urban,High School,5L-10L,1,5,2277,1,A,Gold,32556
74966,Male,Urban,High School,5L-10L,0,7,4863,1,A,Platinum,32496
44811,Female,Urban,Bachelor,5L-10L,0,3,6361,1,A,Platinum,45756
27971,Male,Urban,High School,2L-5L,0,7,4261,1,A,Platinum,61068
71934,Male,Urban,Bachelor,2L-5L,0,1,0,1,A,Gold,29220
70977,Male,Urban,Bachelor,More than 10L,1,7,2584,More than 1,A,Platinum,93912
74063,Male,Urban,High School,5L-10L,1,7,2631,1,A,Gold,54360
46945,Male,Rural,Bachelor,5L-10L,0,0,0,1,A,Silver,66996
67816,Male,Rural,High School,5L-10L,1,6,3416,1,A,Platinum,60648
86597,Male,Rural,High School,More than 10L,0,6,0,1,B,Platinum,35916
86251,Female,Urban,High School,5L-10L,0,6,6193,1,A,Silver,34248
85947,Male,Rural,Bachelor,5L-10L,1,6,0,1,A,Platinum,64008
51477,Male,Urban,Bachelor,2L-5L,0,2,2028,More than 1,B,Gold,118512
62390,Female,Rural,Bachelor,More than 10L,0,1,2514,1,B,Silver,70500
70937,Male,Rural,High School,5L-10L,1,4,3071,1,C,Gold,33432
28947,Male,Urban,High School,5L-10L,0,6,12067,1,A,Gold,45408
20667,Male,Urban,Bachelor,5L-10L,1,7,8952,1,A,Silver,31608
63585,Male,Urban,High School,2L-5L,0,5,9956,1,A,Gold,61740
25491,Female,Urban,High School,5L-10L,1,6,0,1,A,Gold,34212
30288,Male,Rural,Bachelor,5L-10L,1,7,0,1,B,Silver,38616
65822,Female,Urban,High School,2L-5L,1,5,5082,More than 1,A,Platinum,95820
18182,Female,Rural,High School,5L-10L,0,8,0,1,A,Platinum,60876
70172,Male,Rural,Bachelor,5L-10L,0,5,7471,More than 1,A,Platinum,140364
88809,Female,Urban,High School,5L-10L,0,6,2621,1,A,Platinum,34848
71117,Male,Urban,High School,More than 10L,0,6,2531,1,B,Platinum,57612
27753,Female,Urban,Bachelor,2L-5L,1,5,3498,1,B,Silver,63516
75669,Male,Urban,High School,5L-10L,1,3,5927,1,A,Silver,36276
88906,Male,Urban,Bachelor,2L-5L,1,5,5511,1,C,Gold,34464
64368,Male,Urban,Bachelor,2L-5L,0,7,6186,More than 1,B,Gold,86580
19251,Male,Rural,High School,5L-10L,1,6,4350,1,A,Platinum,30672
53281,Male,Urban,Bachelor,More than 10L,1,7,3724,1,B,Silver,31716
78613,Female,Rural,Others,5L-10L,1,5,5644,1,A,Platinum,41220
4101,Male,Rural,High School,5L-10L,0,1,2189,1,A,Gold,34080
39738,Male,Urban,High School,More than 10L,0,4,3565,1,B,Platinum,65796
79100,Female,Urban,High School,2L-5L,1,7,6077,1,A,Platinum,30912
42723,Female,Rural,Others,5L-10L,1,6,3928,More than 1,A,Platinum,102060
22333,Female,Rural,Bachelor,5L-10L,1,2,0,1,A,Platinum,44184
21687,Male,Urban,Bachelor,5L-10L,1,4,4122,1,A,Platinum,28920
5715,Female,Urban,Bachelor,5L-10L,1,6,0,1,A,Silver,51948
73445,Male,Urban,Bachelor,5L-10L,1,5,0,1,A,Platinum,32340
19506,Female,Rural,Bachelor,5L-10L,0,1,2217,More than 1,B,Silver,73176
70896,Male,Rural,Others,5L-10L,1,2,0,1,A,Silver,31044
27385,Female,Urban,High School,5L-10L,0,6,11313,1,A,Gold,65400
39255,Male,Urban,Bachelor,2L-5L,1,8,3382,1,A,Platinum,36072
38910,Female,Urban,High School,2L-5L,0,6,5047,1,C,Platinum,56592
36243,Male,Rural,High School,5L-10L,1,6,0,1,A,Platinum,26916
28193,Female,Urban,High School,2L-5L,0,2,5223,1,A,Gold,46392
63663,Female,Rural,High School,More than 10L,0,3,5424,1,A,Platinum,47976
48955,Female,Urban,Bachelor,5L-10L,1,6,7009,1,C,Platinum,31428
376,Female,Urban,High School,2L-5L,1,4,4433,1,A,Gold,31476
78260,Male,Urban,High School,5L-10L,0,0,0,1,A,Platinum,33180
33096,Male,Urban,High School,5L-10L,1,1,3667,1,A,Platinum,49872
86924,Male,Rural,Bachelor,More than 10L,1,6,3933,More than 1,A,Platinum,88452
28655,Male,Urban,Bachelor,2L-5L,1,4,3859,1,A,Silver,56964
18357,Male,Urban,High School,<=2L,1,4,5481,1,B,Silver,31740
87669,Male,Rural,Bachelor,5L-10L,1,1,2459,1,A,Silver,62196
74574,Male,Urban,High School,5L-10L,1,8,4647,1,B,Silver,57876
34293,Male,Urban,Bachelor,2L-5L,1,6,5332,1,A,Gold,31716
1325,Female,Rural,High School,5L-10L,1,4,0,1,A,Platinum,34248
26836,Female,Urban,Bachelor,5L-10L,1,6,6449,1,A,Gold,63216
87338,Male,Urban,Bachelor,2L-5L,0,5,2960,1,B,Gold,33048
39284,Male,Urban,Bachelor,5L-10L,1,8,6996,More than 1,C,Silver,106260
29229,Female,Urban,Bachelor,5L-10L,1,2,6382,1,B,Silver,36876
14199,Female,Urban,High School,5L-10L,1,1,6933,1,A,Platinum,34752
47942,Male,Urban,Bachelor,5L-10L,1,2,4056,More than 1,B,Platinum,98700
51244,Male,Urban,Bachelor,5L-10L,1,6,3106,1,B,Silver,69420
62593,Female,Urban,High School,5L-10L,0,7,5562,1,A,Platinum,58212
78548,Male,Urban,Bachelor,5L-10L,1,3,0,More than 1,A,Platinum,98676
7477,Female,Rural,High School,More than 10L,1,4,0,1,B,Silver,32556
52252,Female,Urban,Bachelor,5L-10L,1,7,5496,1,B,Silver,33708
18252,Male,Urban,Bachelor,More than 10L,1,5,0,More than 1,B,Silver,68544
29331,Female,Urban,High School,5L-10L,0,1,3260,1,A,Platinum,29952
87953,Male,Urban,High School,<=2L,1,5,5657,1,A,Silver,35280
22947,Male,Urban,High School,5L-10L,1,6,6361,More than 1,A,Platinum,98820
76559,Female,Rural,Others,5L-10L,1,1,0,1,A,Silver,36276
11362,Male,Urban,High School,2L-5L,1,4,7127,1,A,Gold,49800
51408,Male,Urban,High School,2L-5L,1,3,5988,1,A,Platinum,35220
26898,Female,Rural,Bachelor,5L-10L,1,1,2267,1,A,Gold,57384
25043,Male,Rural,High School,5L-10L,1,2,0,1,A,Silver,39024
58891,Male,Urban,High School,5L-10L,1,7,6990,1,A,Silver,34236
39455,Male,Urban,Bachelor,5L-10L,1,7,15451,More than 1,B,Platinum,109560
36584,Male,Rural,High School,2L-5L,0,0,2352,1,B,Gold,31044
4778,Female,Rural,Others,More than 10L,1,2,0,More than 1,A,Platinum,67200
68087,Male,Urban,High School,5L-10L,1,1,7738,More than 1,A,Platinum,66000
14105,Male,Rural,Bachelor,5L-10L,0,0,0,1,A,Gold,31800
62457,Female,Urban,High School,5L-10L,0,4,3511,1,A,Gold,38844
60825,Female,Urban,High School,2L-5L,1,6,2776,1,B,Platinum,98160
79066,Female,Urban,Bachelor,More than 10L,0,3,5374,More than 1,A,Platinum,108144
66284,Male,Urban,High School,2L-5L,0,6,5701,1,B,Silver,51684
84687,Male,Urban,Bachelor,More than 10L,1,7,4238,1,B,Platinum,73176
12676,Male,Rural,High School,5L-10L,0,4,2024,More than 1,A,Platinum,73404
42454,Male,Urban,Bachelor,5L-10L,0,7,6037,1,A,Platinum,34680
65451,Male,Rural,High School,More than 10L,1,2,0,1,A,Gold,35184
31825,Male,Urban,Bachelor,5L-10L,0,1,12060,1,A,Silver,44196
42034,Female,Rural,Bachelor,5L-10L,1,6,4132,More than 1,B,Silver,70308
29820,Female,Urban,High School,2L-5L,1,0,5530,1,A,Platinum,37392
57315,Male,Urban,High School,5L-10L,0,2,6370,1,A,Platinum,28452
73890,Male,Urban,High School,5L-10L,1,4,5112,1,A,Gold,30000
64543,Female,Urban,High School,5L-10L,1,5,5538,1,A,Platinum,59172
24412,Male,Urban,Others,5L-10L,0,8,5477,1,B,Platinum,33900
70894,Male,Rural,Bachelor,5L-10L,1,6,0,1,A,Platinum,36432
13388,Male,Urban,Bachelor,5L-10L,1,5,2660,1,C,Platinum,56028
50045,Female,Rural,Bachelor,5L-10L,1,7,0,1,B,Platinum,46704
76490,Female,Urban,Bachelor,5L-10L,1,6,3419,1,A,Silver,31284
11679,Male,Rural,High School,5L-10L,1,4,4597,1,A,Gold,33228
44633,Male,Urban,Bachelor,5L-10L,1,7,2866,1,A,Silver,36600
16494,Female,Rural,Bachelor,5L-10L,1,1,0,More than 1,A,Silver,78264
88334,Male,Urban,High School,2L-5L,0,6,5530,1,A,Gold,33984
4378,Male,Urban,High School,2L-5L,0,8,2839,More than 1,B,Silver,105180
78439,Male,Urban,High School,5L-10L,0,3,4315,1,A,Gold,32652
70970,Male,Rural,High School,2L-5L,0,6,0,1,B,Platinum,46896
22438,Male,Urban,Bachelor,5L-10L,1,6,4003,More than 1,A,Gold,93756
2282,Male,Urban,Bachelor,More than 10L,0,4,5580,1,A,Silver,32196
25580,Male,Urban,Bachelor,5L-10L,1,7,7211,1,A,Platinum,61572
29503,Male,Rural,Bachelor,5L-10L,1,6,2736,1,B,Platinum,56376
5553,Male,Rural,Bachelor,More than 10L,1,7,0,1,B,Platinum,33048
40955,Male,Rural,High School,5L-10L,1,6,5067,1,C,Silver,33384
6515,Male,Rural,Bachelor,5L-10L,0,8,0,More than 1,B,Gold,69060
65109,Male,Urban,Bachelor,2L-5L,0,2,5976,1,A,Gold,38112
74331,Female,Rural,Bachelor,More than 10L,0,8,3150,More than 1,B,Gold,62904
50180,Female,Urban,High School,2L-5L,1,4,7864,More than 1,A,Platinum,130548
79547,Male,Urban,Bachelor,5L-10L,1,2,6131,1,A,Gold,31668
36248,Male,Rural,High School,5L-10L,0,7,6331,More than 1,B,Silver,77448
26294,Female,Urban,High School,5L-10L,0,5,6031,1,B,Platinum,31620
55201,Female,Urban,Bachelor,5L-10L,1,3,0,1,A,Silver,32532
85682,Male,Rural,Bachelor,5L-10L,1,5,2834,More than 1,B,Platinum,70224
48512,Male,Rural,High School,5L-10L,1,3,5843,1,C,Silver,37584
83604,Male,Urban,Bachelor,2L-5L,1,7,7182,More than 1,B,Silver,97500
86014,Male,Urban,Bachelor,5L-10L,0,4,5977,1,A,Platinum,40404
52202,Female,Urban,Others,2L-5L,0,2,5198,1,A,Silver,58380
8835,Female,Urban,High School,2L-5L,0,7,4271,1,B,Gold,34164
4471,Male,Rural,Others,5L-10L,1,7,0,1,B,Platinum,37992
66601,Female,Urban,High School,5L-10L,0,4,6620,1,C,Platinum,54156
40464,Female,Rural,High School,5L-10L,1,6,0,1,A,Platinum,49608
81225,Male,Urban,High School,2L-5L,1,4,5061,1,C,Platinum,33720
80557,Male,Urban,Bachelor,5L-10L,1,3,4131,1,A,Platinum,32040
67010,Female,Urban,Others,5L-10L,1,4,4217,1,C,Gold,96084
57608,Male,Urban,High School,More than 10L,1,1,5519,1,A,Gold,32184
61347,Male,Rural,High School,5L-10L,0,6,2036,More than 1,B,Platinum,66456
78205,Male,Rural,Others,More than 10L,0,2,0,1,A,Platinum,56688
48233,Male,Urban,High School,2L-5L,0,6,4258,1,A,Platinum,62448
26575,Male,Urban,Bachelor,5L-10L,1,7,3412,1,A,Silver,47652
68404,Female,Urban,Others,5L-10L,0,7,3181,1,A,Platinum,55800
35792,Male,Urban,High School,5L-10L,1,0,3282,1,A,Platinum,30360
15930,Female,Urban,Bachelor,2L-5L,1,7,5802,1,B,Silver,36192
12269,Male,Urban,High School,5L-10L,1,0,6990,More than 1,A,Platinum,95340
26422,Male,Rural,Bachelor,5L-10L,0,1,3747,1,A,Gold,68040
75259,Male,Urban,Bachelor,2L-5L,1,6,5764,1,A,Silver,34728
78936,Male,Rural,Bachelor,More than 10L,1,4,0,1,A,Platinum,60084
5667,Female,Urban,High School,5L-10L,1,2,6550,1,A,Gold,42672
87292,Male,Urban,High School,2L-5L,1,1,4281,1,A,Platinum,36840
76322,Male,Urban,Others,5L-10L,0,4,5128,1,A,Platinum,30204
49475,Male,Rural,High School,5L-10L,1,7,2738,More than 1,A,Gold,111624
7565,Female,Urban,High School,5L-10L,1,5,4280,1,C,Silver,67812
6421,Female,Urban,High School,2L-5L,0,4,7263,1,A,Silver,65736
12743,Female,Rural,Bachelor,More than 10L,1,7,0,More than 1,B,Gold,73464
26681,Male,Rural,High School,More than 10L,1,4,0,1,A,Platinum,47352
8353,Male,Urban,Others,5L-10L,0,6,12115,1,A,Silver,68424
532,Male,Urban,Bachelor,5L-10L,0,0,5321,1,A,Silver,31440
16483,Female,Rural,Bachelor,5L-10L,0,6,2574,1,B,Silver,34872
64196,Male,Urban,Bachelor,More than 10L,1,6,0,1,B,Silver,33780
55659,Male,Urban,High School,5L-10L,1,1,5839,1,A,Gold,33888
75220,Male,Urban,High School,2L-5L,1,4,6161,1,A,Silver,62280
29072,Female,Urban,High School,5L-10L,1,6,3967,1,B,Silver,62724
54300,Female,Urban,High School,5L-10L,0,7,5949,1,A,Gold,57156
86178,Male,Urban,High School,2L-5L,1,1,0,1,A,Platinum,64332
48107,Female,Urban,High School,5L-10L,0,8,4420,More than 1,B,Silver,74556
47297,Male,Urban,High School,5L-10L,1,1,5368,1,C,Gold,37944
13921,Male,Urban,Bachelor,5L-10L,1,7,0,More than 1,B,Platinum,64512
69043,Male,Urban,High School,5L-10L,1,5,8125,1,A,Gold,30168
27356,Female,Rural,High School,5L-10L,0,6,3123,1,A,Platinum,46896
79935,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Platinum,80544
24134,Female,Rural,High School,5L-10L,0,5,2716,1,A,Gold,55716
58889,Female,Urban,High School,2L-5L,0,3,3119,1,A,Silver,64824
62496,Male,Rural,High School,5L-10L,1,6,2775,1,A,Silver,36852
73845,Male,Urban,High School,2L-5L,1,1,0,1,A,Silver,30900
84904,Female,Rural,Bachelor,More than 10L,1,2,4037,1,A,Gold,54252
26983,Male,Urban,Bachelor,2L-5L,1,2,7290,1,A,Platinum,34284
10428,Male,Rural,Bachelor,5L-10L,0,1,0,1,A,Gold,55884
44731,Male,Urban,High School,2L-5L,1,5,5940,More than 1,A,Platinum,113976
73479,Female,Urban,High School,5L-10L,0,4,5580,1,A,Gold,30516
34207,Male,Urban,High School,5L-10L,1,3,5031,1,A,Gold,34812
56082,Male,Urban,Bachelor,More than 10L,1,4,7267,More than 1,A,Platinum,101916
27401,Male,Urban,Bachelor,2L-5L,1,4,3560,1,A,Platinum,32676
23023,Male,Urban,High School,<=2L,1,2,6738,1,A,Platinum,59460
83377,Male,Urban,High School,More than 10L,0,1,2083,1,A,Platinum,31320
57032,Female,Urban,Others,5L-10L,0,8,3401,1,A,Gold,35472
11063,Male,Urban,Bachelor,2L-5L,1,3,5273,1,A,Platinum,34452
56846,Female,Urban,High School,2L-5L,1,5,3978,More than 1,A,Platinum,87192
85807,Male,Rural,Bachelor,5L-10L,1,0,0,1,A,Gold,36528
46785,Male,Urban,High School,5L-10L,1,0,2491,1,B,Silver,34044
59647,Female,Urban,High School,2L-5L,1,7,0,1,B,Gold,34776
30807,Male,Rural,Bachelor,5L-10L,0,6,0,1,B,Gold,32772
26691,Female,Urban,Bachelor,5L-10L,1,7,5283,1,A,Platinum,34356
25523,Female,Urban,High School,5L-10L,1,6,3900,More than 1,B,Platinum,92964
15015,Female,Urban,Bachelor,More than 10L,1,6,11442,More than 1,A,Platinum,105672
8224,Female,Urban,Bachelor,5L-10L,1,5,5481,1,A,Gold,31140
79495,Male,Rural,Bachelor,5L-10L,1,2,0,1,B,Gold,51984
38069,Male,Urban,High School,2L-5L,1,1,2093,1,A,Silver,37224
36068,Female,Rural,High School,5L-10L,1,4,4669,1,A,Gold,62352
58862,Male,Urban,Bachelor,5L-10L,0,7,3403,1,A,Gold,30300
32452,Male,Urban,High School,5L-10L,0,2,3377,More than 1,A,Platinum,106548
77130,Male,Urban,High School,5L-10L,0,2,2128,1,B,Platinum,59760
12651,Male,Urban,Bachelor,More than 10L,0,6,5127,1,A,Platinum,32196
29768,Male,Urban,Bachelor,5L-10L,1,8,3554,1,A,Platinum,63012
37693,Male,Rural,Bachelor,2L-5L,0,4,10299,More than 1,B,Gold,109068
36166,Female,Urban,High School,5L-10L,0,2,6447,More than 1,A,Platinum,98208
52421,Female,Urban,High School,5L-10L,1,4,11158,More than 1,B,Platinum,110556
58061,Female,Urban,Others,2L-5L,0,1,6836,More than 1,C,Platinum,93492
54589,Female,Urban,High School,2L-5L,1,2,6061,1,A,Silver,63828
10025,Female,Urban,High School,<=2L,0,7,5080,More than 1,A,Platinum,133308
13599,Male,Rural,Bachelor,2L-5L,0,5,2614,1,A,Silver,53424
4324,Female,Rural,High School,5L-10L,0,6,6766,1,A,Platinum,33840
5920,Male,Rural,Bachelor,More than 10L,1,5,0,More than 1,B,Platinum,69816
76546,Male,Rural,Others,More than 10L,1,3,4841,1,A,Silver,33156
37321,Female,Urban,Bachelor,5L-10L,1,4,3947,More than 1,A,Platinum,89460
854,Female,Rural,High School,5L-10L,0,7,4568,1,A,Silver,60240
88506,Male,Urban,Bachelor,5L-10L,0,6,0,1,C,Platinum,35388
88635,Female,Rural,High School,More than 10L,1,5,0,1,B,Silver,37596
30466,Male,Rural,Others,5L-10L,1,1,0,1,A,Platinum,46620
29603,Female,Urban,High School,More than 10L,1,6,0,1,A,Platinum,34500
19692,Male,Urban,High School,5L-10L,0,4,4034,1,A,Gold,31728
16385,Female,Rural,Bachelor,5L-10L,0,4,8038,1,A,Silver,65736
14223,Male,Urban,High School,2L-5L,1,0,0,More than 1,C,Platinum,96996
48264,Male,Urban,Bachelor,2L-5L,0,2,3365,More than 1,A,Platinum,98748
2419,Female,Rural,Bachelor,5L-10L,1,8,2725,1,C,Silver,36720
73072,Male,Urban,High School,5L-10L,1,7,5155,1,B,Silver,68796
40547,Male,Rural,Bachelor,More than 10L,1,0,2470,1,C,Gold,33780
28679,Male,Urban,High School,5L-10L,0,1,3881,1,B,Silver,31884
14915,Female,Urban,High School,5L-10L,0,4,10704,1,A,Gold,53592
40611,Male,Urban,Bachelor,2L-5L,1,6,9775,1,A,Silver,64260
72615,Male,Rural,Bachelor,5L-10L,1,2,0,1,B,Gold,31428
46256,Male,Rural,Bachelor,5L-10L,1,6,0,1,B,Silver,33336
74486,Male,Rural,High School,5L-10L,0,1,2484,More than 1,A,Gold,94908
24447,Female,Urban,High School,More than 10L,1,4,2365,More than 1,B,Platinum,72876
83272,Male,Rural,Others,More than 10L,0,6,0,1,B,Platinum,34764
44012,Male,Urban,High School,5L-10L,1,1,3859,1,A,Platinum,63336
10465,Female,Rural,High School,More than 10L,0,1,5716,More than 1,A,Silver,95652
