id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
81524,Male,Urban,Bachelor,2L-5L,1,2,9034,More than 1,B,Platinum,63816
86533,Male,Urban,High School,5L-10L,0,8,6479,1,A,Platinum,61956
80352,Female,Urban,Bachelor,5L-10L,1,6,12069,More than 1,C,Silver,97824
84835,Male,Urban,High School,5L-10L,0,8,2778,1,B,Platinum,62364
65328,Male,Urban,Bachelor,5L-10L,1,8,3906,1,B,Silver,66636
46567,Male,Urban,High School,2L-5L,0,7,3662,More than 1,A,Platinum,115584
1923,Female,Urban,Bachelor,2L-5L,1,6,8884,More than 1,A,Platinum,261252
30136,Male,Urban,High School,5L-10L,1,4,4251,More than 1,A,Gold,93720
9613,Male,Rural,High School,5L-10L,1,7,0,More than 1,B,Platinum,66732
29362,Male,Urban,High School,5L-10L,0,2,6526,1,A,Platinum,33780
15174,Male,Urban,Bachelor,5L-10L,1,6,0,1,A,Platinum,35184
79534,Female,Urban,High School,2L-5L,1,6,5698,1,A,Platinum,44880
60607,Male,Urban,High School,5L-10L,1,6,0,1,A,Platinum,31548
26752,Female,Rural,Bachelor,2L-5L,0,0,0,More than 1,B,Platinum,174084
43022,Female,Urban,Bachelor,5L-10L,1,4,6092,1,A,Platinum,42060
32286,Male,Urban,High School,5L-10L,1,1,4798,More than 1,C,Gold,30852
40493,Female,Rural,High School,5L-10L,1,6,0,More than 1,C,Silver,62928
80558,Female,Urban,High School,5L-10L,1,2,4269,More than 1,A,Gold,60072
73660,Male,Urban,Bachelor,5L-10L,1,2,5688,More than 1,A,Platinum,89496
46613,Male,Urban,High School,5L-10L,1,6,5078,1,A,Platinum,34152
77372,Female,Rural,Bachelor,More than 10L,0,8,0,More than 1,A,Platinum,76020
30240,Male,Urban,Bachelor,5L-10L,0,1,10671,1,A,Platinum,31428
51904,Male,Rural,High School,5L-10L,0,6,4613,1,A,Platinum,31560
42112,Male,Urban,Bachelor,5L-10L,1,5,7001,1,B,Silver,56184
8500,Male,Urban,High School,2L-5L,0,7,11780,More than 1,A,Silver,179316
3384,Female,Rural,Bachelor,5L-10L,1,0,2880,1,A,Platinum,66744
76867,Male,Urban,High School,2L-5L,1,5,7317,1,C,Gold,61776
15707,Female,Urban,High School,5L-10L,1,3,6371,1,A,Gold,36528
3218,Female,Urban,High School,2L-5L,1,6,4457,More than 1,A,Platinum,123540
59695,Female,Rural,Bachelor,5L-10L,1,6,2253,1,A,Gold,52632
2209,Female,Urban,Bachelor,5L-10L,0,7,5339,1,A,Gold,49608
88886,Female,Urban,Bachelor,More than 10L,0,5,4404,1,A,Gold,33804
12307,Male,Urban,High School,More than 10L,1,5,2688,More than 1,A,Platinum,62904
78325,Female,Rural,Bachelor,5L-10L,1,0,2795,1,B,Silver,52452
63087,Male,Rural,High School,5L-10L,0,6,0,More than 1,B,Platinum,66096
11899,Male,Urban,Bachelor,5L-10L,1,6,0,1,B,Silver,35076
65635,Female,Urban,High School,5L-10L,1,4,6408,More than 1,A,Platinum,92268
88334,Male,Urban,High School,2L-5L,0,6,5530,1,A,Gold,33984
27522,Male,Urban,High School,5L-10L,1,6,6800,More than 1,A,Silver,108972
73708,Male,Rural,Bachelor,5L-10L,0,6,2581,More than 1,A,Platinum,35832
23930,Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Silver,102372
51634,Female,Urban,High School,More than 10L,0,6,5883,1,A,Silver,47472
35695,Male,Urban,Bachelor,5L-10L,0,3,3779,1,A,Silver,52020
55015,Male,Urban,Bachelor,5L-10L,1,1,2456,1,A,Platinum,47340
54313,Female,Urban,High School,5L-10L,1,2,0,1,A,Silver,62940
83780,Female,Urban,Others,<=2L,0,5,6952,More than 1,B,Silver,62580
17078,Male,Urban,Bachelor,5L-10L,0,6,4931,More than 1,C,Silver,177252
87868,Female,Urban,Bachelor,2L-5L,0,6,16131,More than 1,B,Gold,68304
56598,Male,Urban,High School,5L-10L,1,6,5235,1,B,Gold,41676
53272,Male,Urban,High School,2L-5L,1,8,3801,More than 1,A,Platinum,92784
62981,Female,Urban,High School,5L-10L,0,2,9242,More than 1,A,Silver,184608
3640,Male,Rural,High School,5L-10L,1,6,2120,1,A,Platinum,47280
76650,Female,Rural,Bachelor,2L-5L,0,7,7648,More than 1,A,Platinum,172896
20636,Female,Urban,Bachelor,2L-5L,0,3,6461,1,A,Silver,66528
25857,Male,Rural,Bachelor,5L-10L,0,4,0,1,B,Silver,50892
48667,Male,Urban,Bachelor,2L-5L,0,7,3780,1,C,Silver,42096
70064,Male,Urban,Bachelor,2L-5L,0,5,6502,More than 1,A,Gold,110868
62202,Female,Urban,High School,5L-10L,0,8,7602,More than 1,A,Platinum,99876
67925,Female,Urban,High School,5L-10L,1,3,16478,1,A,Platinum,63588
89278,Male,Rural,High School,More than 10L,0,3,17299,More than 1,A,Platinum,153972
23890,Female,Urban,High School,5L-10L,0,5,3914,More than 1,B,Silver,74400
297,Female,Urban,Bachelor,5L-10L,0,3,10974,More than 1,A,Platinum,102084
10649,Female,Rural,High School,5L-10L,0,2,6427,More than 1,A,Gold,96012
71461,Female,Rural,Bachelor,5L-10L,1,0,2223,1,A,Platinum,52860
26511,Male,Urban,High School,2L-5L,0,7,17967,More than 1,B,Silver,107268
87309,Male,Urban,High School,5L-10L,1,7,2136,1,A,Platinum,36852
3152,Male,Urban,High School,More than 10L,0,1,7112,More than 1,A,Platinum,91692
44731,Male,Urban,High School,2L-5L,1,5,5940,More than 1,A,Platinum,113976
79684,Male,Urban,High School,2L-5L,1,6,8287,More than 1,A,Platinum,254796
35555,Female,Urban,Bachelor,2L-5L,1,2,5321,1,C,Platinum,29508
12741,Male,Urban,High School,2L-5L,0,2,7212,1,B,Platinum,59208
49200,Male,Rural,Bachelor,5L-10L,1,0,0,More than 1,A,Platinum,67944
57445,Female,Urban,High School,5L-10L,0,1,6627,1,A,Platinum,49056
45119,Male,Urban,High School,2L-5L,1,8,5874,More than 1,A,Silver,107712
16495,Female,Urban,High School,5L-10L,1,2,0,1,C,Silver,66012
3685,Male,Rural,Bachelor,More than 10L,1,6,0,More than 1,B,Platinum,260028
18508,Male,Urban,High School,5L-10L,1,3,0,1,A,Platinum,49332
1757,Male,Urban,Bachelor,2L-5L,1,8,6127,1,A,Gold,60420
43546,Male,Rural,Bachelor,5L-10L,0,2,4350,More than 1,B,Silver,54468
54041,Male,Urban,Bachelor,More than 10L,1,0,2727,More than 1,B,Gold,68148
13097,Male,Rural,Bachelor,5L-10L,1,4,2694,1,B,Platinum,38364
57398,Male,Urban,High School,5L-10L,0,1,3707,More than 1,A,Gold,99936
77535,Male,Urban,High School,2L-5L,1,7,4862,1,B,Silver,35676
75083,Male,Urban,High School,More than 10L,1,8,3812,More than 1,A,Gold,102576
13320,Female,Urban,High School,2L-5L,1,5,4979,1,A,Silver,36492
34393,Male,Rural,High School,2L-5L,1,8,4237,1,B,Platinum,68868
75149,Female,Rural,High School,5L-10L,0,7,2321,1,B,Silver,40632
48087,Male,Rural,High School,More than 10L,0,0,4241,More than 1,B,Platinum,261456
60369,Male,Urban,Bachelor,More than 10L,1,6,6830,1,A,Gold,30528
87332,Female,Rural,Bachelor,More than 10L,0,7,0,More than 1,A,Platinum,102684
25388,Female,Urban,High School,5L-10L,0,5,3903,1,B,Platinum,43152
34658,Female,Rural,High School,More than 10L,0,5,0,More than 1,B,Gold,60804
7099,Female,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Platinum,72156
45316,Female,Urban,High School,More than 10L,1,3,3937,More than 1,A,Gold,73704
15669,Male,Rural,High School,5L-10L,0,5,5226,More than 1,B,Platinum,93060
74789,Male,Rural,High School,More than 10L,1,5,0,More than 1,C,Platinum,57852
76290,Female,Urban,High School,5L-10L,0,3,5965,More than 1,A,Platinum,101232
2502,Female,Urban,High School,5L-10L,1,5,9260,More than 1,A,Silver,107748
4904,Female,Rural,High School,More than 10L,1,0,0,More than 1,A,Silver,71760
77704,Female,Rural,Bachelor,5L-10L,1,0,0,1,C,Silver,37092
50256,Male,Rural,Bachelor,More than 10L,1,8,0,1,A,Gold,62784
79066,Female,Urban,Bachelor,More than 10L,0,3,5374,More than 1,A,Platinum,108144
58291,Male,Urban,High School,5L-10L,1,4,4248,More than 1,A,Gold,100356
44645,Male,Urban,Bachelor,More than 10L,0,7,5680,1,A,Platinum,35244
4284,Male,Urban,High School,5L-10L,0,4,2772,More than 1,B,Platinum,250344
64596,Male,Rural,Bachelor,2L-5L,1,8,0,More than 1,B,Silver,62604
47998,Male,Urban,High School,2L-5L,1,7,3960,More than 1,A,Gold,101472
12222,Female,Rural,Bachelor,5L-10L,0,8,3798,More than 1,A,Platinum,73188
87027,Male,Urban,Bachelor,More than 10L,1,7,2646,1,C,Silver,33936
18313,Male,Urban,High School,5L-10L,1,6,4876,1,A,Gold,36408
16449,Male,Rural,Bachelor,5L-10L,1,2,0,More than 1,A,Platinum,84288
48057,Female,Urban,High School,5L-10L,1,8,0,More than 1,A,Gold,67488
58508,Male,Urban,High School,5L-10L,1,0,8779,1,A,Platinum,287508
56301,Male,Rural,High School,More than 10L,1,7,2439,1,B,Platinum,44388
21706,Female,Urban,High School,5L-10L,1,4,5134,1,A,Silver,36648
11063,Male,Urban,Bachelor,2L-5L,1,3,5273,1,A,Platinum,34452
51686,Male,Rural,Bachelor,5L-10L,1,5,0,1,A,Gold,36156
39507,Male,Urban,High School,5L-10L,1,6,9884,More than 1,A,Platinum,102792
42969,Male,Urban,Bachelor,More than 10L,1,5,6115,1,A,Silver,38604
83057,Male,Rural,High School,More than 10L,0,0,0,More than 1,B,Gold,104928
76904,Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Platinum,74004
10478,Male,Urban,Bachelor,2L-5L,1,7,4193,More than 1,A,Silver,93144
67956,Male,Urban,High School,2L-5L,1,3,6441,1,A,Gold,42360
45159,Male,Urban,High School,2L-5L,0,1,4073,1,B,Silver,33732
11432,Male,Rural,Bachelor,More than 10L,1,0,0,1,A,Platinum,47640
68695,Male,Urban,High School,5L-10L,1,4,4187,1,A,Gold,31380
4428,Male,Rural,Bachelor,5L-10L,0,6,6061,More than 1,B,Silver,62556
57925,Male,Rural,Bachelor,5L-10L,0,5,9051,1,B,Silver,32724
55042,Male,Urban,Bachelor,5L-10L,1,6,6298,More than 1,B,Platinum,402432
12353,Female,Urban,Bachelor,2L-5L,0,6,5603,More than 1,B,Platinum,372228
32665,Male,Urban,Bachelor,2L-5L,0,4,6267,More than 1,B,Silver,102192
429,Male,Urban,Bachelor,5L-10L,1,6,0,1,A,Platinum,55080
51825,Female,Urban,Bachelor,2L-5L,1,7,3028,More than 1,B,Silver,77712
32848,Male,Rural,Bachelor,5L-10L,1,3,2079,More than 1,A,Gold,91404
26716,Female,Urban,High School,5L-10L,1,8,2756,More than 1,A,Platinum,59916
10846,Male,Urban,High School,More than 10L,1,6,5811,More than 1,A,Platinum,96648
9819,Male,Rural,High School,2L-5L,1,1,0,1,A,Platinum,31188
3154,Male,Urban,High School,5L-10L,1,1,4522,1,A,Silver,40044
4662,Male,Urban,Bachelor,More than 10L,1,2,6216,1,A,Platinum,32976
8119,Female,Urban,High School,5L-10L,1,4,3426,More than 1,B,Platinum,62700
27229,Male,Urban,High School,5L-10L,1,1,4090,1,A,Platinum,45180
51351,Female,Urban,Bachelor,5L-10L,0,4,0,1,A,Platinum,30552
38383,Male,Urban,Bachelor,2L-5L,1,1,6037,1,A,Silver,53388
40418,Female,Rural,Others,5L-10L,1,7,0,1,A,Silver,31308
70938,Female,Rural,High School,2L-5L,1,8,0,More than 1,B,Platinum,68796
66235,Female,Urban,Bachelor,More than 10L,0,0,0,1,A,Gold,34800
46033,Female,Rural,Bachelor,5L-10L,0,6,5288,1,A,Platinum,66288
47783,Male,Rural,High School,5L-10L,1,7,0,1,C,Gold,35220
76882,Female,Rural,Bachelor,2L-5L,0,2,2920,1,A,Gold,50724
389,Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,66888
35047,Female,Urban,High School,<=2L,1,6,6493,1,A,Platinum,59184
18900,Female,Rural,Bachelor,5L-10L,1,3,0,1,B,Platinum,56856
50109,Male,Urban,Others,2L-5L,1,5,3413,More than 1,B,Gold,48408
15288,Male,Urban,High School,5L-10L,0,8,3558,1,B,Silver,40956
30916,Male,Rural,Bachelor,5L-10L,1,2,5323,1,A,Platinum,39096
15739,Female,Urban,Bachelor,5L-10L,0,5,6345,More than 1,A,Platinum,101796
20164,Male,Urban,High School,5L-10L,1,8,0,More than 1,B,Platinum,64020
44283,Female,Rural,High School,2L-5L,0,8,3082,More than 1,B,Silver,66660
76539,Male,Rural,Bachelor,More than 10L,0,7,0,More than 1,B,Platinum,59460
5854,Male,Urban,High School,More than 10L,0,6,3744,More than 1,A,Silver,91116
84527,Male,Urban,High School,5L-10L,1,8,4110,More than 1,A,Platinum,94680
19557,Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Platinum,69480
60786,Male,Rural,High School,5L-10L,1,0,0,More than 1,A,Platinum,72384
52434,Female,Rural,High School,5L-10L,0,6,6217,More than 1,A,Gold,105300
39114,Male,Urban,High School,5L-10L,1,7,3821,1,B,Silver,41556
22425,Male,Rural,High School,5L-10L,1,4,3020,More than 1,A,Gold,66840
17220,Female,Rural,Bachelor,5L-10L,0,4,0,More than 1,A,Silver,101592
77016,Female,Urban,Bachelor,5L-10L,1,6,2623,More than 1,A,Platinum,63792
48767,Male,Urban,Others,More than 10L,0,6,2430,More than 1,B,Silver,72888
62356,Female,Urban,Bachelor,More than 10L,0,7,10850,More than 1,A,Silver,99288
89246,Male,Urban,Bachelor,More than 10L,0,8,3923,More than 1,A,Gold,93564
42583,Male,Urban,High School,5L-10L,1,6,8910,1,A,Gold,48876
30790,Male,Rural,Bachelor,More than 10L,0,2,12067,1,B,Platinum,45708
31733,Male,Urban,Bachelor,5L-10L,1,6,4288,More than 1,B,Silver,75168
85446,Female,Rural,High School,5L-10L,1,2,2218,1,A,Silver,48912
48267,Male,Rural,Others,5L-10L,0,5,0,More than 1,C,Gold,64812
17274,Female,Rural,High School,5L-10L,0,1,2095,1,B,Platinum,32928
67438,Female,Rural,Bachelor,5L-10L,0,8,0,More than 1,B,Gold,70968
74030,Male,Urban,High School,5L-10L,0,7,4115,1,C,Silver,53028
1302,Female,Urban,High School,2L-5L,1,7,5945,1,A,Platinum,66804
27082,Female,Urban,High School,5L-10L,0,6,8098,1,A,Platinum,50856
69214,Male,Urban,Bachelor,5L-10L,1,1,2161,1,B,Platinum,48792
58991,Male,Urban,High School,5L-10L,1,4,8322,More than 1,A,Platinum,523644
60521,Male,Urban,Bachelor,5L-10L,1,2,5953,More than 1,A,Silver,59304
14725,Male,Rural,Bachelor,More than 10L,0,8,0,1,B,Platinum,33588
11177,Female,Rural,High School,5L-10L,1,7,2243,More than 1,B,Platinum,67092
78089,Female,Urban,High School,2L-5L,0,2,4123,1,A,Gold,53712
83028,Female,Rural,High School,5L-10L,1,0,2803,More than 1,A,Silver,98520
54810,Male,Urban,High School,2L-5L,1,2,5485,1,C,Silver,35820
26583,Male,Urban,High School,More than 10L,1,2,2778,1,A,Platinum,36132
36011,Male,Urban,High School,2L-5L,0,6,5590,More than 1,A,Platinum,100500
17623,Male,Urban,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,101748
77865,Female,Urban,High School,2L-5L,1,1,5557,1,A,Gold,33816
84725,Male,Rural,High School,5L-10L,1,1,2023,1,A,Silver,38076
22571,Female,Urban,Bachelor,2L-5L,1,3,10039,More than 1,A,Gold,106044
2378,Female,Rural,High School,5L-10L,1,6,2017,1,A,Gold,37128
4763,Female,Rural,High School,5L-10L,0,0,8477,1,A,Platinum,31212
44892,Female,Urban,High School,2L-5L,0,6,5192,1,A,Silver,33900
74214,Female,Urban,High School,2L-5L,0,0,4425,1,A,Silver,53280
5403,Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,65964
77843,Female,Rural,Bachelor,5L-10L,1,6,5158,1,B,Silver,29520
36776,Male,Rural,Bachelor,2L-5L,0,6,2191,1,B,Platinum,46824
81485,Female,Urban,Bachelor,5L-10L,0,4,10456,1,A,Platinum,53292
89259,Female,Urban,High School,5L-10L,1,7,4347,More than 1,A,Platinum,85452
15354,Male,Urban,High School,More than 10L,1,6,2862,1,A,Gold,65208
21521,Male,Urban,High School,5L-10L,0,7,2431,1,A,Gold,33072
79931,Male,Urban,Bachelor,5L-10L,0,6,2054,1,A,Gold,37944
9192,Male,Urban,High School,2L-5L,1,2,5000,1,A,Gold,32436
61016,Female,Urban,High School,5L-10L,0,2,2592,1,A,Platinum,31560
39212,Male,Rural,Bachelor,More than 10L,0,5,0,More than 1,B,Platinum,60156
7004,Male,Urban,High School,More than 10L,1,5,2068,1,C,Gold,35424
8764,Male,Urban,High School,5L-10L,0,2,4279,1,C,Platinum,40080
82757,Female,Urban,High School,5L-10L,1,8,3384,More than 1,A,Silver,36324
55567,Female,Urban,Bachelor,2L-5L,0,4,4499,More than 1,A,Platinum,153756
73762,Male,Rural,Bachelor,2L-5L,0,7,0,1,A,Platinum,47928
45028,Male,Urban,High School,2L-5L,0,3,6115,More than 1,A,Gold,60384
71390,Female,Urban,High School,More than 10L,0,5,6128,More than 1,A,Silver,100236
46314,Female,Rural,Bachelor,5L-10L,1,7,0,1,B,Silver,43128
79171,Female,Urban,High School,More than 10L,1,2,0,More than 1,A,Platinum,68808
48752,Female,Rural,Bachelor,5L-10L,1,1,0,1,C,Platinum,54396
6196,Male,Urban,High School,5L-10L,0,1,10461,More than 1,A,Platinum,117324
25568,Female,Rural,Bachelor,5L-10L,1,7,6324,More than 1,B,Gold,74268
80199,Male,Rural,High School,More than 10L,0,5,0,1,A,Silver,35196
15824,Male,Urban,High School,5L-10L,1,6,5441,1,C,Silver,30696
65256,Male,Urban,Bachelor,More than 10L,1,5,0,More than 1,B,Silver,72408
38239,Female,Rural,Bachelor,5L-10L,1,1,2547,1,C,Gold,45624
61884,Male,Urban,Bachelor,2L-5L,1,6,6660,More than 1,A,Platinum,134796
40478,Female,Rural,Bachelor,5L-10L,1,6,2813,1,B,Gold,46392
9828,Female,Rural,High School,More than 10L,1,6,6536,1,C,Platinum,40908
78426,Male,Rural,High School,5L-10L,0,7,0,1,A,Platinum,51720
45850,Female,Urban,Bachelor,5L-10L,1,7,13451,More than 1,A,Platinum,421344
24447,Female,Urban,High School,More than 10L,1,4,2365,More than 1,B,Platinum,72876
5728,Female,Rural,High School,5L-10L,1,3,0,More than 1,B,Platinum,74976
3186,Female,Urban,Bachelor,2L-5L,0,7,5049,More than 1,C,Platinum,91044
74005,Female,Urban,Others,5L-10L,0,1,5428,1,A,Platinum,33432
83192,Male,Urban,High School,5L-10L,0,5,15664,More than 1,A,Silver,396024
44042,Male,Urban,High School,2L-5L,0,5,5792,1,B,Gold,32616
63239,Female,Rural,Bachelor,5L-10L,1,2,2080,1,A,Silver,65844
14190,Female,Rural,High School,5L-10L,0,1,6438,More than 1,A,Gold,93312
46096,Male,Urban,Bachelor,2L-5L,1,7,4300,More than 1,A,Platinum,102696
59837,Female,Urban,High School,2L-5L,1,0,8576,More than 1,A,Silver,67092
48074,Female,Urban,High School,2L-5L,0,4,8818,More than 1,A,Silver,354372
28499,Male,Rural,High School,5L-10L,0,5,2324,More than 1,A,Platinum,57564
5007,Female,Urban,High School,2L-5L,1,7,6585,1,A,Silver,30900
8088,Male,Urban,High School,More than 10L,1,4,4138,1,A,Platinum,44604
3847,Female,Urban,Bachelor,5L-10L,1,7,0,More than 1,A,Gold,96420
48996,Male,Urban,Bachelor,5L-10L,1,1,4719,1,A,Silver,29964
57955,Male,Rural,High School,More than 10L,1,6,0,More than 1,A,Gold,106368
81050,Male,Urban,Bachelor,5L-10L,1,2,4142,1,A,Platinum,62280
13846,Female,Urban,High School,5L-10L,0,8,5784,1,A,Platinum,54384
88340,Male,Rural,Bachelor,5L-10L,1,1,5563,More than 1,B,Silver,118416
1116,Female,Urban,Bachelor,<=2L,1,1,5724,More than 1,A,Platinum,96504
36149,Male,Urban,Bachelor,2L-5L,1,4,5793,More than 1,B,Platinum,89112
15853,Male,Urban,Bachelor,5L-10L,1,1,0,1,B,Gold,33336
64242,Female,Urban,Bachelor,5L-10L,0,6,8485,1,A,Platinum,236076
11269,Female,Urban,High School,More than 10L,0,3,3691,More than 1,B,Platinum,339144
75556,Male,Urban,High School,5L-10L,0,3,8643,More than 1,B,Platinum,110688
13308,Male,Urban,High School,2L-5L,0,1,3638,1,A,Silver,39372
16882,Male,Urban,High School,5L-10L,0,7,5440,1,A,Platinum,48540
73010,Male,Rural,Bachelor,5L-10L,0,6,0,1,A,Platinum,56868
48026,Male,Urban,Bachelor,2L-5L,0,7,10925,1,B,Gold,46872
7126,Male,Urban,Bachelor,5L-10L,1,5,0,1,A,Gold,34692
18241,Female,Urban,High School,2L-5L,1,6,3911,1,A,Platinum,64512
61474,Female,Urban,Bachelor,5L-10L,0,1,4842,1,B,Silver,34344
33659,Female,Urban,High School,2L-5L,0,5,4245,More than 1,C,Platinum,106104
45153,Male,Urban,Bachelor,2L-5L,1,8,8674,More than 1,B,Gold,93060
53069,Male,Rural,Bachelor,More than 10L,1,6,0,1,B,Silver,35280
45952,Female,Urban,High School,5L-10L,1,6,4836,More than 1,A,Platinum,74088
33304,Female,Rural,High School,5L-10L,1,1,2092,More than 1,A,Silver,64308
65672,Female,Urban,High School,5L-10L,1,7,3704,1,A,Gold,59868
22058,Female,Rural,Bachelor,5L-10L,0,7,11161,More than 1,A,Platinum,60516
34909,Male,Rural,Bachelor,5L-10L,1,8,3225,1,A,Platinum,57156
39740,Male,Urban,High School,5L-10L,0,1,3164,More than 1,A,Platinum,211608
37667,Male,Urban,High School,5L-10L,0,6,0,More than 1,A,Silver,94968
2391,Female,Rural,High School,More than 10L,0,0,5169,More than 1,B,Platinum,81972
263,Female,Urban,High School,5L-10L,1,5,8365,1,A,Silver,76080
75570,Male,Urban,Bachelor,5L-10L,0,3,4058,More than 1,A,Platinum,103176
76917,Female,Urban,High School,2L-5L,1,0,4158,More than 1,B,Platinum,62208
5553,Male,Rural,Bachelor,More than 10L,1,7,0,1,B,Platinum,33048
88722,Male,Urban,Bachelor,5L-10L,0,5,2526,More than 1,B,Platinum,58044
79627,Female,Urban,Bachelor,5L-10L,0,2,2102,More than 1,A,Gold,534528
41071,Male,Urban,High School,2L-5L,1,6,5602,1,C,Platinum,50784
21835,Female,Rural,Others,More than 10L,0,7,0,1,B,Platinum,38520
41900,Female,Urban,Bachelor,2L-5L,1,6,5824,1,A,Platinum,34500
19320,Male,Rural,Bachelor,5L-10L,1,7,8308,More than 1,A,Silver,94608
18396,Female,Urban,High School,5L-10L,0,7,6109,More than 1,B,Silver,76668
17803,Female,Rural,Bachelor,2L-5L,1,3,0,More than 1,A,Silver,73116
44062,Male,Urban,Bachelor,5L-10L,0,4,3893,More than 1,A,Gold,110364
37259,Female,Urban,High School,5L-10L,0,7,4121,More than 1,A,Gold,60360
16740,Male,Urban,Bachelor,5L-10L,0,1,6535,1,C,Silver,62148
10527,Female,Rural,High School,2L-5L,1,4,0,More than 1,B,Silver,111576
68227,Male,Rural,Others,5L-10L,1,2,2617,More than 1,A,Platinum,72216
34111,Male,Rural,Bachelor,5L-10L,1,7,3672,1,A,Platinum,57516
877,Male,Urban,Others,5L-10L,1,4,0,1,C,Gold,40548
9236,Male,Urban,Bachelor,5L-10L,0,0,0,1,A,Platinum,56484
44822,Male,Rural,High School,More than 10L,0,5,0,More than 1,B,Platinum,71904
52706,Male,Rural,Bachelor,5L-10L,0,4,2406,1,A,Gold,32856
19397,Female,Urban,Bachelor,5L-10L,0,5,3661,More than 1,A,Platinum,70452
51124,Female,Urban,High School,2L-5L,1,4,3978,More than 1,A,Silver,154320
41772,Female,Urban,Bachelor,2L-5L,0,4,5913,1,C,Platinum,43776
16305,Male,Urban,High School,More than 10L,0,8,6271,More than 1,A,Platinum,104424
58709,Male,Rural,Bachelor,More than 10L,1,1,6590,More than 1,A,Gold,96612
49389,Female,Urban,High School,2L-5L,1,2,6440,More than 1,A,Silver,63216
54183,Male,Urban,High School,2L-5L,0,5,5636,1,A,Platinum,36072
49349,Female,Urban,High School,5L-10L,1,4,6587,1,A,Platinum,30960
2967,Male,Urban,High School,5L-10L,0,7,7336,1,A,Gold,54180
81736,Male,Rural,High School,More than 10L,1,7,4480,More than 1,A,Platinum,88140
20311,Female,Rural,High School,5L-10L,0,4,6533,More than 1,A,Silver,98772
83210,Male,Urban,Bachelor,2L-5L,1,3,0,1,A,Platinum,32808
75151,Male,Urban,Bachelor,2L-5L,1,2,6553,More than 1,A,Platinum,105816
31561,Female,Urban,Bachelor,5L-10L,1,2,3442,More than 1,A,Platinum,49044
60326,Male,Rural,High School,5L-10L,0,4,5449,1,B,Silver,44760
10044,Male,Urban,High School,5L-10L,1,2,5277,1,A,Gold,36792
37878,Male,Urban,High School,5L-10L,1,7,2416,More than 1,A,Platinum,89760
4311,Female,Rural,Bachelor,5L-10L,0,7,0,1,A,Silver,52884
33748,Female,Urban,Bachelor,5L-10L,1,6,5190,More than 1,B,Platinum,97452
14680,Female,Urban,High School,5L-10L,1,5,4511,1,C,Gold,62784
12219,Female,Urban,High School,2L-5L,0,5,5313,1,A,Gold,51804
82662,Female,Urban,Bachelor,5L-10L,1,7,3471,More than 1,B,Silver,64584
69562,Male,Rural,Bachelor,5L-10L,1,7,3165,More than 1,B,Silver,53556
15152,Male,Rural,Bachelor,More than 10L,1,7,3210,1,B,Platinum,44436
82796,Male,Rural,High School,5L-10L,1,2,0,More than 1,B,Silver,113592
60792,Male,Urban,Bachelor,5L-10L,1,1,7165,More than 1,A,Platinum,105960
74420,Male,Urban,Bachelor,More than 10L,0,0,5501,1,A,Gold,30936
52669,Female,Urban,Bachelor,5L-10L,0,6,6334,1,A,Platinum,58176
87997,Female,Rural,Others,2L-5L,0,7,0,1,A,Silver,57012
17223,Female,Urban,High School,More than 10L,1,4,6325,1,A,Platinum,33276
58873,Male,Urban,High School,5L-10L,0,5,4886,1,A,Silver,34500
70185,Male,Rural,High School,5L-10L,1,3,2222,More than 1,C,Silver,104448
7020,Female,Rural,Bachelor,5L-10L,1,0,0,More than 1,B,Gold,63408
16063,Female,Rural,High School,More than 10L,1,4,0,1,B,Gold,37248
29712,Female,Urban,Bachelor,5L-10L,0,8,4307,1,A,Silver,32340
49479,Female,Urban,Bachelor,More than 10L,0,2,3742,More than 1,A,Gold,249744
26387,Male,Urban,Bachelor,5L-10L,1,1,0,More than 1,A,Platinum,82716
40954,Male,Urban,Bachelor,More than 10L,1,1,6385,1,A,Gold,61956
35276,Female,Urban,Bachelor,2L-5L,0,6,5251,More than 1,C,Silver,155904
20318,Female,Urban,High School,5L-10L,0,2,5710,More than 1,A,Platinum,112560
12330,Male,Urban,High School,2L-5L,0,6,5909,More than 1,A,Silver,429480
70631,Male,Rural,Bachelor,2L-5L,1,8,6019,More than 1,A,Silver,252204
18386,Male,Urban,Bachelor,5L-10L,1,6,15552,More than 1,A,Silver,101028
74797,Male,Urban,Bachelor,5L-10L,0,3,11136,More than 1,A,Platinum,98460
70343,Female,Rural,Bachelor,5L-10L,1,0,3370,1,B,Platinum,62604
82967,Female,Urban,High School,5L-10L,1,7,2818,1,A,Gold,32244
43357,Male,Urban,Bachelor,5L-10L,0,3,4214,More than 1,A,Platinum,60900
60498,Female,Rural,Others,5L-10L,1,5,0,1,A,Platinum,46812
86447,Male,Rural,Bachelor,5L-10L,1,3,0,More than 1,B,Platinum,89748
28027,Female,Urban,High School,More than 10L,0,5,2959,More than 1,A,Platinum,93288
